Tempo,Referencia_Temperatura,Saida_Temperatura,Sinal_Controle_Temperatura,Erro_Temperatura
4410,30,29.9999903725438,10.3815471778068,9.62745621180261e-06
4428,30,29.9999883422874,10.3815549228941,1.16577125623962e-05
4446,30,29.9999883969866,10.3815590136173,1.16030133945344e-05
4464,30,29.9999902870352,10.381555614244,9.71296480756223e-06
4482,30,29.9999934909168,10.3815461682781,6.50908322086252e-06
4500,30,29.9999973466621,10.3815328838083,2.65333794402522e-06
4518,30,30.0000014774948,10.3815175997876,-1.47749484469273e-06
4536,30,30.0000051971277,10.3815038371951,-5.19712772373282e-06
4554,30,30.0000079488185,10.3814936559663,-7.94881845322948e-06
4572,30,30.0000093953228,10.3814883039076,-9.39532281662991e-06
4590,30,30.0000093832493,10.3814848767804,-9.38324932420187e-06
4608,30,30.0000080832113,10.3814866961292,-8.08321129497358e-06
4626,30,30.000005859442,10.3814927560655,-5.85944200892641e-06
4644,30,30.0000031846886,10.3815014742934,-3.18468855553533e-06
4662,30,30.0000002673701,10.3815121694146,-2.67370076301177e-07
4680,30,29.9999975865751,10.3815221365987,2.41342490525653e-06
4698,30,29.9999955343942,10.3815298189649,4.46560580513733e-06
4716,30,29.9999943459939,10.3815343291208,5.65400608110167e-06
4734,30,29.9999941809788,10.3815365151605,5.81902122576139e-06
4752,30,29.9999949524288,10.3815355283979,5.04757119657029e-06
4770,30,29.999996425512,10.3815314005578,3.57448796250992e-06
4788,30,29.9999982869785,10.3815251469619,1.71302145446361e-06
4806,30,30.0000003037466,10.3815176849347,-3.03746574559227e-07
4824,30,30.000002179906,10.3815107431574,-2.17990598017082e-06
4842,30,30.0000036275456,10.3815053868981,-3.62754561678003e-06
4860,30,30.0000044574943,10.3815023160906,-4.45749425637132e-06
4878,30,30.0000045725278,10.3815006242561,-4.5725278319253e-06
4896,30,30.0000040352769,10.3815011190317,-4.03527687709015e-06
4914,30,30.0000030088552,10.3815038035121,-3.00885519166627e-06
4932,30,30.0000017181127,10.3815079435518,-1.71811269922273e-06
4950,30,30.0000003044879,10.3815130612957,-3.04487937086151e-07
4968,30,29.9999989712909,10.3815180146925,1.0287090788097e-06
4986,30,29.9999979196681,10.3815219472994,2.08033185344902e-06
5004,30,29.9999972797295,10.3815243694762,2.72027047998336e-06
5022,30,29.9999971316265,10.3815254603947,2.8683735173729e-06
5040,30,29.9999974500425,10.38152522574,2.54995754289666e-06
5058,30,29.9999981293303,10.3815234045242,1.87066966716998e-06
5076,30,29.9999990198168,10.3815204723949,9.80183219922992e-07
5094,30,29.9999999899156,10.3815168867637,1.00843671191342e-08
5112,30,30.0000009136899,10.3815134688022,-9.13689852666266e-07
5130,30,30.00000164633,10.3815107580355,-1.64633000920844e-06
5148,30,30.0000020881991,10.3815091231207,-2.0881990714372e-06
5166,30,30.0000021855233,10.3815083144772,-2.18552329300792e-06
5184,30,30.0000019608189,10.3815084203804,-1.9608189099074e-06
5202,30,30.0000014875135,10.3815096212295,-1.48751354345222e-06
5220,30,30.0000008718437,10.3815115766244,-8.71843703009745e-07
5238,30,30.0000001965484,10.3815140024924,-1.96548434416854e-07
5256,30,29.9999995481969,10.3815164104275,4.51803078505009e-07
5274,30,29.9999990268881,10.3815183587315,9.73111934143844e-07
5292,30,29.9999987004742,10.3815195924529,1.29952578831194e-06
5310,30,29.9999986079032,10.3815201260429,1.39209681293551e-06
5328,30,29.9999987424626,10.3815200934619,1.25753740221057e-06
5346,30,29.9999990563184,10.3815192813579,9.43681595089174e-07
5364,30,29.9999994785031,10.3815179122292,5.21496943406419e-07
5382,30,29.9999999403076,10.3815162256395,5.96924252249664e-08
5400,36,30.0000003870921,10.3815162256395,5.99999961290786
5418,36,30.0000007478917,11.833127477184,5.99999925210826
5436,36,30.0000009725114,13.2847392486208,5.99999902748858
5454,36,30.000001034577,14.7363516827179,5.99999896542295
5472,36,30.0000010860594,16.1879641502699,5.99999891394058
5490,36,30.1276848615699,17.1461900600069,5.87231513843009
5508,36,30.3863296921949,17.6946555556089,5.61367030780508
5526,36,30.7717186928936,17.9146864510376,5.22828130710641
5544,36,31.2797707077052,17.8619046139178,4.72022929229481
5562,36,31.8631377061202,17.6054419606797,4.13686229387984
5580,36,32.4808406820599,17.1806738874952,3.51915931794012
5598,36,33.1007992291089,16.6153787600915,2.89920077089113
5616,36,33.6972723778076,15.9388827490587,2.30272762219244
5634,36,34.2517119765884,15.1808184766115,1.74828802341161
5652,36,34.7496306256662,14.3750267760849,1.25036937433381
5670,36,35.1796308653447,13.5596504417708,0.820369134655273
5688,36,35.5334031559767,12.7769739848493,0.4665968440233
5706,36,35.8056612807497,12.0737107281267,0.194338719250297
5724,36,35.99441670878,11.5007534019916,0.00558329122004864
5742,36,36.1012722299057,11.1482743437721,-0.101272229905668
5760,36,36.1316925165587,11.0389130140354,-0.131692516558665
5778,36,36.0952904107544,11.1341094845424,-0.0952904107543873
5796,36,36.0060835163734,11.4317990266593,-0.00608351637344384
5814,36,35.8858286732405,11.8251583568106,0.114171326759454
5832,36,35.7580324950866,12.241768878426,0.241967504913447
5850,36,35.6421681862466,12.6265409671183,0.357831813753435
5868,36,35.5567040303107,12.9236368184055,0.443295969689302
5886,36,35.5101069466455,13.1057876748269,0.48989305335455
5904,36,35.503657549546,13.2814794111339,0.496342450454016
5922,36,35.5333809235095,13.3392142348431,0.466619076490481
5940,36,35.5902382458421,13.2869645784203,0.409761754157906
5958,36,35.6627989696094,13.1593686477226,0.33720103039056
5976,36,35.7494042310562,12.9579109436578,0.250595768943782
5994,36,35.8391934291157,12.7148486735372,0.160806570884326
6012,36,35.9217894054714,12.4636732792842,0.0782105945286489
6030,36,35.990236502573,12.2318104604406,0.00976349742698801
6048,36,36.0381099202112,12.0631129788748,-0.0381099202112196
6066,36,36.062036636808,11.9765719445569,-0.0620366368079672
6084,36,36.0618623384969,11.9544629372564,-0.061862338496887
6102,36,36.0400205162892,12.0188620301085,-0.0400205162891965
6120,36,36.0028631885302,12.1505496256366,-0.00286318853015644
6138,36,35.9584315071652,12.308622309537,0.0415684928348199
6156,36,35.9130453237933,12.4707031468429,0.0869546762066733
6174,36,35.8746725848862,12.6099880507139,0.125327415113844
6192,36,35.8494464804571,12.70400234103,0.150553519542932
6210,36,35.8396070197277,12.7643624706874,0.160392980272285
6228,36,35.8451456100443,12.8004298695293,0.154854389955673
6246,36,35.8635823493591,12.7832276016772,0.13641765064088
6264,36,35.8904038828049,12.7266165845736,0.10959611719511
6282,36,35.9221495726161,12.641229189415,0.0778504273839218
