Tempo,Referencia_Temperatura,Referencia_Umidade,Saida_Temperatura,Saida_Umidade,Sinal_Controle_Temperatura,Sinal_Controle_Umidade,Erro_Temperatura,Erro_Umidade
9972,36,55,36.0027220241276,55.0017440530109,6.39160968523707,14.4109522383872,-0.00272202412762113,-0.00174405301090275
9990,36,55,36.0030332411414,55.0023561453182,6.38877435033615,14.4088340708833,-0.00303324114136672,-0.00235614531823103
10008,36,55,36.0031756773834,55.0023733714814,6.38754619430666,14.409779376421,-0.00317567738343172,-0.00237337148142558
10026,36,55,36.003214714195,55.001924302857,6.38631803827717,14.4122735262033,-0.00321471419504604,-0.00192430285704859
10044,36,55,36.0032063974426,55.0018515469677,6.38508988224768,14.413218831741,-0.00320639744259665,-0.00185154696767142
10062,36,55,36.0029784473993,55.0023906916918,6.3866937455443,14.4123003343278,-0.00297844739929332,-0.00239069169177242
10080,36,55,36.0026105881375,55.0031575746143,6.38829760884092,14.407902826249,-0.00261058813747184,-0.00315757461432042
10098,36,55,36.0020952536605,55.0039428774464,6.38990147213754,14.4035053181703,-0.00209525366049235,-0.00394287744637722
10116,36,55,36.0014719547039,55.0039239857631,6.39226490797238,14.402305817962,-0.00147195470392347,-0.00392398576312303
10134,36,55,36.0010379334926,55.0032545965403,6.39386877126899,14.4045028153989,-0.00103793349255454,-0.00325459654028748
10152,36,55,36.0008599910786,55.002687284399,6.3943401168184,14.4051022459399,-0.000859991078570488,-0.00268728439901622
10170,36,55,36.0009152332308,55.0024506994097,6.3948114623678,14.4075963957221,-0.000915233230806223,-0.00245069940970666
10188,36,55,36.00119328111,55.0022260212896,6.39380837749903,14.4100905455043,-0.00119328111003369,-0.00222602128955884
10206,36,55,36.0015711848488,55.0023512966066,6.39280529263027,14.4110358510421,-0.00157118484878538,-0.00235129660658373
10224,36,55,36.0019646346233,55.0026424382074,6.39180220776151,14.4078376100746,-0.00196463462326335,-0.00264243820743104
10242,36,55,36.0023356625594,55.0027648930131,6.39079912289274,14.4066381098663,-0.00233566255938911,-0.00276489301313632
10260,36,55,36.0025627286957,55.002147899371,6.38979603802398,14.410729544907,-0.00256272869567908,-0.00214789937096072
10278,36,55,36.0026859089621,55.0013700966332,6.39026738357338,14.4148209799477,-0.00268590896210696,-0.00137009663318111
10296,36,55,36.002772686935,55.001623422686,6.39073872912278,14.4139024825345,-0.002772686934982,-0.00162342268595239
10314,36,55,36.0027689141494,55.0027067982367,6.39121007467218,14.4083056540706,-0.00276891414942781,-0.00270679823665887
10332,36,55,36.0025864298105,55.0034994351788,6.39168142022158,14.4039081459918,-0.00258642981051338,-0.0034994351787816
10350,36,55,36.0023814824835,55.0031932111575,6.3932852835182,14.4045075765328,-0.00238148248347869,-0.00319321115745197
10368,36,55,36.0022671768683,55.0022484056378,6.3937566290676,14.4085990115735,-0.00226717686828692,-0.00224840563778628
10386,36,55,36.00231516392,55.0015632304806,6.394227974617,14.4126904466142,-0.00231516392001652,-0.00156323048057061
10404,36,55,36.0024777670514,55.0017508832324,6.39469932016641,14.4136357521519,-0.00247776705140978,-0.0017508832323756
10422,36,55,36.0027501739182,55.0026467550045,6.39369623529764,14.4092382440731,-0.00275017391820853,-0.00264675500453393
10440,36,55,36.0029761067009,55.0034601060889,6.39269315042888,14.4048407359944,-0.00297610670093462,-0.00346010608889458
10458,36,55,36.0031655952345,55.0030496673369,6.39146499439939,14.4054401665354,-0.00316559523450621,-0.00304966733687451
10476,36,55,36.0033953765355,55.0017796104037,6.38862965949847,14.4111276108883,-0.00339537653545818,-0.00177961040368757
10494,36,55,36.0036260627733,55.0007951021295,6.38579432459755,14.4152190459289,-0.00362606277325028,-0.000795102129501402
