Tempo,Referencia_Temperatura,Saida_Temperatura,Controle_Temperatura,Erro_Temperatura
7974,36,36.0022115750022,4.83842535146406,-0.00221157500222091
7992,36,36.0017208611545,4.84004836921061,-0.00172086115451009
8010,36,36.0011357623971,4.84167138695716,-0.00113576239710511
8028,36,36.0004593179241,4.84329440470371,-0.000459317924111247
8046,36,35.9998566492873,4.84491742245026,0.000143350712662027
8064,36,35.999419504775,4.84654044019681,0.000580495225001698
8082,36,35.9991474581173,4.84661872329848,0.00085254188272188
8100,36,35.9990351931633,4.84669700640016,0.000964806836748267
8118,36,35.9990775649421,4.84677528950184,0.000922435057944426
8136,36,35.9992695941509,4.84685357260351,0.000730405849090232
8154,36,35.9994705869612,4.84693185570519,0.000529413038819371
8172,36,35.9996723920456,4.84701013880687,0.000327607954417886
8190,36,35.9998749832489,4.84708842190854,0.000125016751127305
8208,36,36.000078335258,4.84716670501022,-7.8335258031359e-05
8226,36,36.0002824235751,4.8472449881119,-0.000282423575100665
