Tempo,Referencia_Temperatura,Referencia_Umidade,Saida_Temperatura,Saida_Umidade,Erro_Temperatura,Erro_Umidade
6102,36,50,31.7574644922387,44.1240909832405,4.24253550776131,5.87590901675949
6120,36,50,31.7608534132603,44.1241086197964,4.23914658673975,5.87589138020358
6138,36,50,31.7639462910823,44.124036469159,4.23605370891769,5.87596353084096
6156,36,50,31.7667787644811,44.1238923420862,4.23322123551892,5.87610765791378
6174,36,50,31.7693796916639,44.1236964006221,4.23062030833615,5.87630359937795
6192,36,50,31.7717729144407,44.1234683638939,4.22822708555934,5.87653163610609
6210,36,50,31.7739786034989,44.1232257499551,4.22602139650113,5.87677425004492
6228,36,50,31.776014231765,44.1229829784667,4.22398576823502,5.87701702153334
6246,36,50,31.7778952441253,44.1227511180256,4.22210475587466,5.87724888197437
6264,36,50,31.7796354966257,44.1225380656286,4.22036450337433,5.87746193437145
6282,36,50,31.7812475326866,44.1223489752904,4.21875246731335,5.87765102470961
6300,36,50,31.7827427527299,44.1221867938264,4.21725724727013,5.87781320617358
6318,36,50,31.7841315204959,44.1220528042988,4.21586847950408,5.87794719570122
6336,36,50,31.7854232366338,44.1219471155803,4.21457676336622,5.87805288441966
6354,36,50,31.7866263992116,44.121869066916,4.21337360078843,5.87813093308402
6372,36,50,31.7877486622336,44.1218175384694,4.21225133776645,5.87818246153057
6390,36,50,31.7887968971074,44.121791173223,4.2112031028926,5.87820882677703
6408,36,50,31.7897772580234,44.1217885235757,4.21022274197664,5.87821147642426
6426,36,50,31.7906952499628,44.1218081391593,4.20930475003722,5.87819186084074
6444,36,50,31.7915557970848,44.1218486123056,4.20844420291522,5.87815138769444
