Tempo,Referencia_Umidade,Saida_Umidade,Sinal_Controle_Umidade,Erro_Umidade
7920,55,54.999402322364,24.7627751687914,0.000597677635987282
7938,55,54.9996707381925,24.7621096970999,0.000329261807493708
7956,55,54.9997745560275,24.7623439794031,0.000225443972496464
7974,55,54.999749865376,24.7627754449911,0.000250134624003806
7992,55,54.9997819051172,24.7627069521648,0.000218094882825426
8010,55,54.9998898540945,24.7623943086906,0.000110145905487968
8028,55,54.9999670496227,24.7623178997213,3.29503773244255e-05
8046,55,54.999976587231,24.7624458467287,2.34127689822117e-05
8064,55,54.9999740771217,24.7624879238217,2.59228782724108e-05
8082,55,54.9999967522632,24.7623938269058,3.24773683502144e-06
8100,55,55.0000228228605,24.7623234833689,-2.28228605294589e-05
8118,55,55.0000270978896,24.7623449755026,-2.70978896068641e-05
8136,55,55.0000183463608,24.7623793584957,-1.83463607612566e-05
8154,55,55.0000152889597,24.7623664405623,-1.52889597160311e-05
8172,55,55.0000186316694,24.7623376390868,-1.86316694126276e-05
8190,55,55.0000185347152,24.7623354449655,-1.85347151671067e-05
8208,55,55.0000130101295,24.7623508443349,-1.30101295070517e-05
8226,55,55.0000079794577,24.7623559281222,-7.97945766350949e-06
8244,55,55.0000064306549,24.7623488466621,-6.43065489214223e-06
8262,55,55.0000058056081,24.7623453464395,-5.80560813290276e-06
8280,55,55.0000038306105,24.7623500810314,-3.83061047415367e-06
8298,55,55.0000015056752,24.7623546779394,-1.5056752360465e-06
8316,55,55.0000003998231,24.7623542515658,-3.99823143482081e-07
8334,55,55.0000002479428,24.7623525234116,-2.47942800513101e-07
8352,55,54.999999988406,24.7623532635949,1.1593954241107e-08
8370,55,54.9999994487567,24.7623551787405,5.51243331869955e-07
8388,55,54.999999145839,24.762355738193,8.54161008589926e-07
8406,55,54.9999992434344,24.7623551202589,7.56565633253103e-07
8424,55,54.99999942113,24.762354894102,5.78869958189898e-07
8442,55,54.9999994608651,24.7623553601207,5.39134930477303e-07
8460,55,54.9999994659893,24.762355686099,5.34010666797258e-07
8478,55,54.9999995657274,24.7623555145314,4.34272564575622e-07
8496,55,54.9999997126838,24.7623552698401,2.87316154867767e-07
8514,55,54.9999998075768,24.7623552803925,1.92423158296151e-07
8532,55,54.9999998479623,24.7623553846556,1.52037728184951e-07
8550,55,54.9999998890349,24.7623553566185,1.10965089561432e-07
8568,55,54.9999999449959,24.7623552424218,5.50040937241647e-08
8586,55,54.9999999875857,24.7623551901916,1.24142616186873e-08
8604,55,55.0000000034954,24.7623552099848,-3.49542261801616e-09
8622,55,55.0000000086146,24.7623552170202,-8.61459881207338e-09
8640,55,55.0000000171185,24.7623551846837,-1.71184950659153e-08
8658,55,55.0000000253339,24.762355156163,-2.53338754419019e-08
8676,55,55.0000000260233,24.7623551568246,-2.60232724258458e-08
8694,55,55.0000000213328,24.762355166299,-2.13327737697e-08
8712,55,55.000000017445,24.7623551637464,-1.7445046296416e-08
8730,55,55.0000000156355,24.7623551553912,-1.56355284275378e-08
8748,55,55.0000000133161,24.7623551543919,-1.3316082458914e-08
8766,55,55.0000000096313,24.7623551596764,-9.63132862352722e-09
8784,55,55.0000000062403,24.7623551627507,-6.24032736595836e-09
8802,55,55.0000000042353,24.7623551618712,-4.23528945248108e-09
8820,55,55.0000000029741,24.7623551614187,-2.97414004535312e-09
